Transaction_ID,Date,Year,Month,Day,User_ID,Transaction_Type,Category,Amount,Balance_After,Payment_Mode,Status,Merchant_Name,Location
TXN00861,2023-03-01,2023,Mar,1,U47,Money Sent,Cashback,11835.23,14397.86,Bank Transfer,Failed,BigBasket,Delhi
TXN00862,2025-02-24,2025,Feb,24,U172,Money Sent,Entertainment,16876.37,39497.96,Wallet,Success,Swiggy,Kolkata
TXN00863,2025-01-25,2025,Jan,25,U195,Money Added,Bills,8589.91,33113.99,Mobile No,Pending,-,Delhi
TXN00864,2024-07-27,2024,Jul,27,U126,Money Spent,Shopping,10983.92,16936.98,QR Code,Pending,Netflix,Pune
TXN00865,2023-04-28,2023,Apr,28,U77,Money Spent,Rent,11758.26,45106.05,Bank Transfer,Pending,Netflix,Hyderabad
TXN00866,2024-03-08,2024,Mar,8,U20,Money Spent,Entertainment,10140.72,6098.64,QR Code,Success,Uber,Kolkata
TXN00867,2023-12-27,2023,Dec,27,U102,Money Added,Food,15478.43,44053.73,Wallet,Pending,-,Mumbai
TXN00868,2024-10-24,2024,Oct,24,U191,Money Added,Food,8972.69,18465.46,Wallet,Pending,-,Pune
TXN00869,2023-07-06,2023,Jul,6,U107,Money Sent,Groceries,5900.81,24083.53,Mobile No,Failed,Zomato,Delhi
TXN00870,2023-06-14,2023,Jun,14,U126,Money Spent,Investment,18088.84,40812.93,Mobile No,Failed,Amazon,Mumbai
TXN00871,2023-03-21,2023,Mar,21,U154,Money Sent,Entertainment,9775.99,30849.76,Mobile No,Pending,BigBasket,Delhi
TXN00872,2024-04-16,2024,Apr,16,U47,Money Sent,Rent,8427.36,19877.71,QR Code,Pending,Zomato,Mumbai
TXN00873,2024-11-17,2024,Nov,17,U113,Money Added,Investment,15400.34,31330.28,QR Code,Failed,-,Mumbai
TXN00874,2023-12-16,2023,Dec,16,U28,Money Spent,Bills,10136.54,34676.23,QR Code,Pending,Zomato,Hyderabad
TXN00875,2023-01-27,2023,Jan,27,U131,Money Added,Rent,15706.7,7217.98,Bank Transfer,Success,-,Bangalore
TXN00876,2023-06-29,2023,Jun,29,U175,Money Added,Shopping,3706.0,7599.29,Bank Transfer,Success,-,Hyderabad
TXN00877,2024-07-20,2024,Jul,20,U16,Money Added,Investment,8289.46,19282.17,UPI ID,Success,-,Chennai
TXN00878,2024-07-12,2024,Jul,12,U70,Money Added,Rent,10244.53,17876.61,Bank Transfer,Failed,-,Kolkata
TXN00879,2024-08-20,2024,Aug,20,U122,Money Spent,Rent,14798.49,49870.55,Bank Transfer,Pending,Electricity Board,Chennai
TXN00880,2023-08-26,2023,Aug,26,U163,Money Sent,Investment,12968.89,11202.4,QR Code,Pending,Electricity Board,Bangalore
TXN00881,2024-08-30,2024,Aug,30,U100,Money Added,Investment,18459.65,27130.92,UPI ID,Pending,-,Hyderabad
TXN00882,2024-10-10,2024,Oct,10,U50,Money Spent,Shopping,3423.59,14018.79,Bank Transfer,Failed,Zomato,Chennai
TXN00883,2024-12-10,2024,Dec,10,U28,Money Spent,Groceries,11694.35,12894.09,UPI ID,Success,BigBasket,Kolkata
TXN00884,2024-12-28,2024,Dec,28,U11,Money Spent,Rent,14020.81,24767.44,UPI ID,Pending,Zomato,Kolkata
TXN00885,2023-11-26,2023,Nov,26,U114,Money Added,Groceries,17320.34,8959.88,Wallet,Failed,-,Delhi
TXN00886,2023-04-24,2023,Apr,24,U153,Money Spent,Food,13219.85,43050.28,Wallet,Failed,Zomato,Pune
TXN00887,2024-03-21,2024,Mar,21,U26,Money Added,Shopping,4187.72,10473.9,QR Code,Success,-,Bangalore
TXN00888,2023-07-23,2023,Jul,23,U200,Money Sent,Travel,2398.85,26951.1,QR Code,Failed,Flipkart,Kolkata
TXN00889,2023-10-04,2023,Oct,4,U108,Money Added,Food,3676.73,41543.42,Bank Transfer,Failed,-,Mumbai
TXN00890,2024-05-28,2024,May,28,U57,Money Added,Investment,7404.47,27258.56,QR Code,Failed,-,Bangalore
TXN00891,2023-08-29,2023,Aug,29,U118,Money Spent,Bills,13337.2,23364.78,UPI ID,Success,IRCTC,Hyderabad
TXN00892,2023-01-26,2023,Jan,26,U174,Money Sent,Cashback,13576.91,24681.38,QR Code,Pending,BigBasket,Kolkata
TXN00893,2023-01-06,2023,Jan,6,U85,Money Spent,Cashback,8454.54,8275.07,Mobile No,Success,Swiggy,Kolkata
TXN00894,2024-08-02,2024,Aug,2,U97,Money Sent,Groceries,5618.29,9694.18,Bank Transfer,Success,Zomato,Kolkata
TXN00895,2024-03-09,2024,Mar,9,U145,Money Spent,Investment,12160.93,30701.69,Bank Transfer,Pending,Swiggy,Hyderabad
TXN00896,2025-02-06,2025,Feb,6,U101,Money Added,Travel,752.42,46182.63,Bank Transfer,Pending,-,Chennai
TXN00897,2024-07-03,2024,Jul,3,U137,Money Spent,Investment,14096.93,19437.05,Mobile No,Failed,Swiggy,Mumbai
TXN00898,2023-10-12,2023,Oct,12,U174,Money Added,Rent,13313.58,47218.36,Wallet,Failed,-,Delhi
TXN00899,2024-10-13,2024,Oct,13,U82,Money Sent,Entertainment,5518.32,35974.91,Wallet,Failed,Electricity Board,Kolkata
TXN00900,2024-02-02,2024,Feb,2,U77,Money Added,Food,19334.77,859.4,Mobile No,Success,-,Pune
TXN00901,2023-01-17,2023,Jan,17,U22,Money Sent,Entertainment,9698.44,29275.87,Wallet,Pending,Amazon,Kolkata
TXN00902,2024-02-01,2024,Feb,1,U35,Money Added,Food,15557.5,21305.74,Bank Transfer,Pending,-,Kolkata
TXN00903,2023-10-18,2023,Oct,18,U69,Money Added,Bills,17261.36,43789.27,UPI ID,Pending,-,Bangalore
TXN00904,2023-10-04,2023,Oct,4,U14,Money Added,Shopping,16289.54,41800.36,Mobile No,Failed,-,Chennai
TXN00905,2023-11-08,2023,Nov,8,U193,Money Spent,Bills,17016.58,36665.67,QR Code,Success,Netflix,Mumbai
TXN00906,2025-01-08,2025,Jan,8,U51,Money Sent,Investment,14215.95,44098.56,Bank Transfer,Success,Uber,Delhi
TXN00907,2024-11-23,2024,Nov,23,U106,Money Added,Groceries,4780.1,37322.64,QR Code,Pending,-,Chennai
TXN00908,2023-03-10,2023,Mar,10,U94,Money Sent,Rent,5618.18,29811.4,Wallet,Pending,Amazon,Kolkata
TXN00909,2023-06-14,2023,Jun,14,U12,Money Added,Bills,4376.76,38594.48,UPI ID,Success,-,Delhi
TXN00910,2024-09-19,2024,Sep,19,U104,Money Added,Investment,10767.38,47696.96,Wallet,Failed,-,Chennai
TXN00911,2023-01-15,2023,Jan,15,U74,Money Spent,Cashback,6022.57,7254.68,Mobile No,Success,Netflix,Pune
TXN00912,2024-11-06,2024,Nov,6,U144,Money Spent,Investment,1681.25,33877.81,UPI ID,Success,IRCTC,Chennai
TXN00913,2024-10-20,2024,Oct,20,U55,Money Added,Entertainment,15760.79,1083.83,UPI ID,Pending,-,Pune
TXN00914,2025-02-25,2025,Feb,25,U117,Money Sent,Shopping,1058.23,12569.58,QR Code,Pending,BigBasket,Pune
TXN00915,2023-11-12,2023,Nov,12,U196,Money Sent,Cashback,3155.63,14710.39,Wallet,Failed,IRCTC,Pune
TXN00916,2024-02-07,2024,Feb,7,U117,Money Spent,Food,15152.54,15421.18,Bank Transfer,Success,Uber,Delhi
TXN00917,2024-04-17,2024,Apr,17,U165,Money Sent,Investment,18692.8,27053.73,Wallet,Failed,Zomato,Bangalore
TXN00918,2024-03-26,2024,Mar,26,U196,Money Spent,Food,9165.86,14044.57,Mobile No,Failed,Netflix,Hyderabad
TXN00919,2023-11-12,2023,Nov,12,U75,Money Sent,Food,18815.25,49453.07,QR Code,Failed,Amazon,Mumbai
TXN00920,2024-08-19,2024,Aug,19,U114,Money Sent,Shopping,16957.91,577.0,Wallet,Pending,Swiggy,Delhi
TXN00921,2024-06-12,2024,Jun,12,U127,Money Added,Groceries,1315.53,17676.38,Mobile No,Pending,-,Bangalore
TXN00922,2023-12-29,2023,Dec,29,U180,Money Spent,Travel,18407.1,25609.37,Bank Transfer,Pending,Swiggy,Chennai
TXN00923,2023-12-04,2023,Dec,4,U39,Money Added,Groceries,7054.84,38838.54,Bank Transfer,Failed,-,Chennai
TXN00924,2024-05-01,2024,May,1,U157,Money Sent,Cashback,6524.33,15415.37,Wallet,Failed,Uber,Kolkata
TXN00925,2023-05-11,2023,May,11,U123,Money Spent,Bills,2775.45,14233.86,QR Code,Pending,Zomato,Bangalore
TXN00926,2024-03-23,2024,Mar,23,U21,Money Spent,Food,8918.01,3102.52,Mobile No,Success,Amazon,Delhi
TXN00927,2023-05-26,2023,May,26,U156,Money Sent,Bills,14511.25,30633.85,UPI ID,Failed,Netflix,Kolkata
TXN00928,2024-11-18,2024,Nov,18,U126,Money Spent,Bills,6105.03,29481.6,Mobile No,Pending,Amazon,Hyderabad
TXN00929,2023-09-06,2023,Sep,6,U121,Money Spent,Travel,4926.8,30054.49,Wallet,Success,Zomato,Delhi
TXN00930,2023-11-21,2023,Nov,21,U189,Money Spent,Rent,6996.17,45458.72,QR Code,Failed,Flipkart,Chennai
TXN00931,2023-09-28,2023,Sep,28,U6,Money Added,Entertainment,18530.08,35333.24,UPI ID,Pending,-,Kolkata
TXN00932,2024-12-30,2024,Dec,30,U19,Money Sent,Rent,3287.56,33644.4,QR Code,Success,Zomato,Kolkata
TXN00933,2023-02-22,2023,Feb,22,U107,Money Added,Bills,12338.84,36838.86,Wallet,Pending,-,Mumbai
TXN00934,2024-02-06,2024,Feb,6,U51,Money Added,Rent,16454.1,21569.82,QR Code,Pending,-,Mumbai
TXN00935,2023-03-19,2023,Mar,19,U32,Money Sent,Food,203.1,8344.62,Wallet,Failed,Flipkart,Hyderabad
TXN00936,2023-12-30,2023,Dec,30,U15,Money Spent,Food,7724.12,45995.92,UPI ID,Pending,Flipkart,Delhi
TXN00937,2024-11-02,2024,Nov,2,U100,Money Added,Entertainment,1007.2,32901.8,Bank Transfer,Failed,-,Kolkata
TXN00938,2025-01-04,2025,Jan,4,U157,Money Sent,Cashback,13781.5,32946.75,QR Code,Success,Zomato,Bangalore
TXN00939,2024-10-26,2024,Oct,26,U53,Money Spent,Investment,8903.5,38869.18,QR Code,Failed,BigBasket,Chennai
TXN00940,2024-04-08,2024,Apr,8,U106,Money Added,Entertainment,1000.29,31508.71,UPI ID,Success,-,Delhi
TXN00941,2025-02-06,2025,Feb,6,U181,Money Added,Cashback,10577.75,37836.93,Wallet,Failed,-,Delhi
TXN00942,2024-03-06,2024,Mar,6,U89,Money Added,Rent,4848.77,3338.76,QR Code,Pending,-,Bangalore
TXN00943,2023-02-07,2023,Feb,7,U192,Money Added,Entertainment,6853.51,40451.84,Wallet,Success,-,Hyderabad
TXN00944,2023-08-08,2023,Aug,8,U37,Money Sent,Food,3234.44,22488.62,Wallet,Failed,Netflix,Mumbai
TXN00945,2023-08-20,2023,Aug,20,U52,Money Sent,Cashback,14897.18,32971.73,QR Code,Failed,Amazon,Pune
TXN00946,2024-10-21,2024,Oct,21,U140,Money Spent,Investment,8363.39,38604.23,QR Code,Failed,Netflix,Hyderabad
TXN00947,2024-08-14,2024,Aug,14,U38,Money Sent,Bills,8913.29,40904.05,Wallet,Failed,Amazon,Hyderabad
TXN00948,2023-02-03,2023,Feb,3,U52,Money Added,Travel,14644.53,17461.04,Mobile No,Failed,-,Hyderabad
TXN00949,2023-01-23,2023,Jan,23,U84,Money Sent,Food,10933.59,20642.93,Mobile No,Failed,Uber,Kolkata
TXN00950,2023-01-07,2023,Jan,7,U65,Money Added,Investment,1472.54,14207.47,Mobile No,Pending,-,Delhi
TXN00951,2024-11-30,2024,Nov,30,U74,Money Spent,Food,3779.95,22495.01,UPI ID,Failed,Amazon,Kolkata
TXN00952,2024-12-05,2024,Dec,5,U19,Money Added,Shopping,8249.19,10415.65,Bank Transfer,Failed,-,Delhi
TXN00953,2023-11-07,2023,Nov,7,U43,Money Added,Investment,5922.62,18469.76,Mobile No,Pending,-,Chennai
TXN00954,2023-04-26,2023,Apr,26,U13,Money Spent,Groceries,12091.49,37469.02,Mobile No,Pending,BigBasket,Mumbai
TXN00955,2024-08-01,2024,Aug,1,U92,Money Added,Travel,15387.91,41984.29,QR Code,Pending,-,Mumbai
TXN00956,2023-02-03,2023,Feb,3,U58,Money Sent,Groceries,1522.1,18777.04,UPI ID,Pending,Zomato,Pune
TXN00957,2023-06-28,2023,Jun,28,U136,Money Spent,Investment,11439.24,44962.52,UPI ID,Pending,Flipkart,Pune
TXN00958,2024-09-18,2024,Sep,18,U131,Money Spent,Entertainment,12988.5,1017.29,Mobile No,Success,Uber,Mumbai
TXN00959,2023-07-05,2023,Jul,5,U34,Money Sent,Rent,10366.48,32616.96,UPI ID,Failed,Amazon,Bangalore
TXN00960,2024-01-29,2024,Jan,29,U76,Money Added,Groceries,2687.78,38270.14,QR Code,Pending,-,Kolkata
TXN00961,2024-03-19,2024,Mar,19,U159,Money Spent,Investment,19108.19,41350.32,Wallet,Success,Flipkart,Hyderabad
TXN00962,2025-01-05,2025,Jan,5,U184,Money Spent,Groceries,19450.7,42199.59,Bank Transfer,Failed,Electricity Board,Kolkata
TXN00963,2023-10-17,2023,Oct,17,U84,Money Added,Rent,15978.17,31572.14,Wallet,Pending,-,Mumbai
TXN00964,2025-01-27,2025,Jan,27,U23,Money Added,Shopping,10797.62,13797.91,Wallet,Success,-,Chennai
TXN00965,2024-10-19,2024,Oct,19,U2,Money Spent,Investment,11740.53,19546.72,Mobile No,Failed,Electricity Board,Pune
TXN00966,2024-10-17,2024,Oct,17,U7,Money Added,Investment,19274.03,1594.34,Mobile No,Pending,-,Delhi
TXN00967,2024-11-26,2024,Nov,26,U155,Money Sent,Investment,2175.33,18211.16,QR Code,Pending,Uber,Bangalore
TXN00968,2023-08-20,2023,Aug,20,U48,Money Added,Bills,1466.04,31904.43,Mobile No,Pending,-,Kolkata
TXN00969,2023-02-14,2023,Feb,14,U2,Money Sent,Shopping,3162.08,10356.42,Bank Transfer,Failed,Swiggy,Hyderabad
TXN00970,2023-09-18,2023,Sep,18,U71,Money Added,Bills,2812.08,9593.92,QR Code,Failed,-,Delhi
TXN00971,2024-04-15,2024,Apr,15,U54,Money Spent,Shopping,16853.36,45825.5,QR Code,Success,Uber,Pune
TXN00972,2024-09-01,2024,Sep,1,U86,Money Spent,Investment,12083.19,1378.21,QR Code,Pending,Netflix,Chennai
TXN00973,2023-08-01,2023,Aug,1,U5,Money Spent,Investment,11014.43,44426.37,Wallet,Pending,Uber,Chennai
TXN00974,2024-08-16,2024,Aug,16,U76,Money Sent,Travel,11997.91,868.81,QR Code,Success,Flipkart,Delhi
TXN00975,2024-03-17,2024,Mar,17,U128,Money Added,Groceries,19597.98,28323.01,Wallet,Pending,-,Pune
TXN00976,2024-05-04,2024,May,4,U195,Money Spent,Food,19971.21,3628.83,Bank Transfer,Success,Swiggy,Pune
TXN00977,2024-11-01,2024,Nov,1,U187,Money Added,Investment,12165.06,35759.82,UPI ID,Failed,-,Kolkata
TXN00978,2025-01-05,2025,Jan,5,U94,Money Added,Groceries,18804.18,16676.07,Wallet,Success,-,Pune
TXN00979,2024-07-04,2024,Jul,4,U89,Money Spent,Rent,13221.42,42948.47,Bank Transfer,Success,Flipkart,Bangalore
TXN00980,2024-11-22,2024,Nov,22,U80,Money Sent,Groceries,9706.21,584.56,UPI ID,Success,IRCTC,Chennai
TXN00981,2024-01-27,2024,Jan,27,U67,Money Sent,Rent,5548.24,46630.99,Bank Transfer,Failed,Netflix,Delhi
TXN00982,2024-06-18,2024,Jun,18,U151,Money Spent,Groceries,10808.9,30115.37,Mobile No,Success,Flipkart,Delhi
TXN00983,2023-11-30,2023,Nov,30,U23,Money Added,Food,6734.54,46363.55,Wallet,Pending,-,Mumbai
TXN00984,2023-12-03,2023,Dec,3,U88,Money Spent,Cashback,13760.86,48174.22,Wallet,Pending,Flipkart,Bangalore
TXN00985,2023-07-27,2023,Jul,27,U48,Money Added,Food,16950.02,34276.92,Mobile No,Success,-,Hyderabad
TXN00986,2023-07-31,2023,Jul,31,U46,Money Spent,Groceries,15713.14,31408.34,Mobile No,Pending,Uber,Mumbai
TXN00987,2023-07-29,2023,Jul,29,U2,Money Spent,Groceries,16486.52,46253.06,UPI ID,Failed,BigBasket,Chennai
TXN00988,2024-01-10,2024,Jan,10,U58,Money Sent,Investment,2938.95,48055.28,Bank Transfer,Success,Uber,Hyderabad
TXN00989,2024-08-01,2024,Aug,1,U194,Money Sent,Entertainment,1492.5,37451.83,Bank Transfer,Failed,Amazon,Hyderabad
TXN00990,2023-03-22,2023,Mar,22,U103,Money Added,Groceries,7570.84,24218.97,Mobile No,Success,-,Bangalore
TXN00991,2023-04-25,2023,Apr,25,U28,Money Added,Rent,9657.19,42403.47,UPI ID,Success,-,Delhi
TXN00992,2024-11-11,2024,Nov,11,U62,Money Spent,Entertainment,6676.96,46962.55,UPI ID,Pending,Uber,Bangalore
TXN00993,2023-02-01,2023,Feb,1,U160,Money Spent,Cashback,13606.5,30281.52,QR Code,Failed,Netflix,Chennai
TXN00994,2023-07-24,2023,Jul,24,U154,Money Sent,Investment,15405.26,46093.66,Mobile No,Success,Netflix,Hyderabad
TXN00995,2024-04-14,2024,Apr,14,U50,Money Spent,Cashback,8010.16,9381.67,UPI ID,Failed,Zomato,Pune
TXN00996,2024-10-12,2024,Oct,12,U135,Money Spent,Cashback,17386.37,18346.96,Mobile No,Pending,Flipkart,Kolkata
TXN00997,2024-07-03,2024,Jul,3,U12,Money Spent,Entertainment,1458.71,1687.84,UPI ID,Pending,Flipkart,Hyderabad
TXN00998,2024-11-15,2024,Nov,15,U163,Money Sent,Investment,10431.42,34541.34,UPI ID,Success,IRCTC,Hyderabad
TXN00999,2025-01-29,2025,Jan,29,U158,Money Added,Entertainment,6256.46,32169.98,UPI ID,Failed,-,Chennai
TXN01000,2025-01-11,2025,Jan,11,U174,Money Added,Travel,4651.11,39770.56,UPI ID,Failed,-,Delhi
TXN01001,2023-10-19,2023,Oct,19,U151,Money Sent,Shopping,15509.07,38126.7,UPI ID,Failed,Uber,Bangalore
TXN01002,2023-07-13,2023,Jul,13,U57,Money Spent,Bills,15352.95,12817.1,Wallet,Failed,BigBasket,Hyderabad
TXN01003,2024-06-14,2024,Jun,14,U14,Money Spent,Travel,11983.35,2569.02,Bank Transfer,Success,Zomato,Kolkata
TXN01004,2023-10-20,2023,Oct,20,U76,Money Spent,Bills,15943.22,24522.79,QR Code,Pending,Netflix,Mumbai
TXN01005,2023-10-08,2023,Oct,8,U82,Money Sent,Investment,10444.25,3424.02,UPI ID,Failed,BigBasket,Mumbai
TXN01006,2024-11-03,2024,Nov,3,U187,Money Spent,Shopping,3841.79,45058.74,UPI ID,Success,BigBasket,Chennai
TXN01007,2023-08-09,2023,Aug,9,U105,Money Sent,Bills,6920.06,37999.18,QR Code,Pending,Electricity Board,Hyderabad
TXN01008,2023-07-16,2023,Jul,16,U12,Money Spent,Food,4185.58,20152.26,UPI ID,Success,Netflix,Bangalore
TXN01009,2023-01-01,2023,Jan,1,U106,Money Added,Entertainment,18718.07,34339.05,UPI ID,Pending,-,Delhi
TXN01010,2024-08-03,2024,Aug,3,U83,Money Sent,Cashback,1023.2,27087.41,QR Code,Pending,Flipkart,Kolkata
TXN01011,2023-04-26,2023,Apr,26,U68,Money Sent,Food,1772.52,9736.12,UPI ID,Success,Uber,Mumbai
TXN01012,2024-02-29,2024,Feb,29,U127,Money Sent,Shopping,7277.6,13794.99,UPI ID,Pending,Swiggy,Hyderabad
TXN01013,2024-10-01,2024,Oct,1,U35,Money Added,Travel,4128.81,48595.49,Wallet,Failed,-,Bangalore
TXN01014,2023-01-05,2023,Jan,5,U65,Money Sent,Bills,4448.73,3615.92,Bank Transfer,Failed,IRCTC,Bangalore
TXN01015,2025-02-14,2025,Feb,14,U196,Money Sent,Shopping,11881.32,12984.7,Wallet,Pending,Uber,Delhi
TXN01016,2024-09-12,2024,Sep,12,U57,Money Added,Food,11721.04,31843.79,UPI ID,Pending,-,Delhi
TXN01017,2024-07-25,2024,Jul,25,U77,Money Spent,Travel,14883.7,47291.36,Bank Transfer,Pending,Uber,Bangalore
TXN01018,2023-05-06,2023,May,6,U123,Money Sent,Travel,9592.87,44369.81,Wallet,Failed,BigBasket,Chennai
TXN01019,2024-11-02,2024,Nov,2,U120,Money Spent,Food,12190.86,40784.99,Mobile No,Success,Zomato,Mumbai
TXN01020,2023-10-03,2023,Oct,3,U137,Money Spent,Food,15919.39,44820.82,Bank Transfer,Success,Electricity Board,Chennai
TXN01021,2024-08-28,2024,Aug,28,U111,Money Spent,Rent,19550.71,44280.62,Mobile No,Success,Netflix,Pune
TXN01022,2023-08-04,2023,Aug,4,U156,Money Sent,Shopping,2573.43,13876.7,QR Code,Success,IRCTC,Kolkata
TXN01023,2024-08-04,2024,Aug,4,U70,Money Added,Cashback,6474.16,24901.52,Wallet,Success,-,Bangalore
TXN01024,2024-10-23,2024,Oct,23,U171,Money Sent,Investment,835.93,30745.77,UPI ID,Failed,BigBasket,Kolkata
TXN01025,2024-11-14,2024,Nov,14,U28,Money Added,Shopping,18043.35,9699.32,Wallet,Pending,-,Pune
TXN01026,2025-02-26,2025,Feb,26,U29,Money Spent,Travel,4112.67,19348.75,Wallet,Failed,Zomato,Bangalore
TXN01027,2023-05-06,2023,May,6,U152,Money Added,Cashback,7868.36,29988.99,QR Code,Success,-,Mumbai
TXN01028,2023-07-23,2023,Jul,23,U70,Money Sent,Entertainment,10527.96,19890.33,Mobile No,Success,Swiggy,Pune
TXN01029,2023-10-09,2023,Oct,9,U1,Money Spent,Bills,15215.79,15375.52,Mobile No,Failed,Flipkart,Hyderabad
TXN01030,2023-10-20,2023,Oct,20,U29,Money Spent,Entertainment,15953.64,14704.27,Bank Transfer,Success,BigBasket,Delhi
TXN01031,2023-08-11,2023,Aug,11,U148,Money Spent,Cashback,16472.3,11749.89,UPI ID,Success,Flipkart,Mumbai
TXN01032,2025-02-06,2025,Feb,6,U40,Money Sent,Bills,17568.13,47645.04,UPI ID,Failed,BigBasket,Hyderabad
TXN01033,2024-06-08,2024,Jun,8,U51,Money Sent,Food,8977.46,25236.24,Mobile No,Success,BigBasket,Chennai
TXN01034,2023-12-03,2023,Dec,3,U128,Money Added,Cashback,14440.43,1982.85,Mobile No,Failed,-,Bangalore
TXN01035,2024-01-12,2024,Jan,12,U42,Money Sent,Shopping,13064.82,37254.39,Wallet,Success,Uber,Kolkata
TXN01036,2024-12-31,2024,Dec,31,U120,Money Spent,Travel,4093.6,31795.14,QR Code,Failed,Zomato,Delhi
TXN01037,2024-10-13,2024,Oct,13,U62,Money Spent,Food,6243.11,12508.14,QR Code,Pending,BigBasket,Kolkata
TXN01038,2024-05-23,2024,May,23,U30,Money Added,Travel,19844.22,24448.29,Wallet,Pending,-,Chennai
TXN01039,2024-08-13,2024,Aug,13,U84,Money Sent,Groceries,13306.13,44762.62,Bank Transfer,Pending,Amazon,Chennai
TXN01040,2023-11-18,2023,Nov,18,U150,Money Sent,Shopping,5734.58,8508.35,Wallet,Failed,Flipkart,Kolkata
TXN01041,2023-02-02,2023,Feb,2,U172,Money Added,Rent,4382.91,48350.17,Bank Transfer,Pending,-,Hyderabad
TXN01042,2024-11-05,2024,Nov,5,U176,Money Added,Food,19968.41,39946.14,UPI ID,Failed,-,Kolkata
TXN01043,2023-01-14,2023,Jan,14,U70,Money Sent,Entertainment,19135.2,37186.02,Wallet,Failed,Netflix,Mumbai
TXN01044,2023-04-27,2023,Apr,27,U125,Money Added,Entertainment,10687.85,886.27,Wallet,Pending,-,Kolkata
TXN01045,2024-03-18,2024,Mar,18,U169,Money Sent,Investment,9215.96,34022.95,Wallet,Failed,Swiggy,Bangalore
TXN01046,2024-06-25,2024,Jun,25,U158,Money Spent,Cashback,7983.19,41962.62,Wallet,Success,BigBasket,Bangalore
TXN01047,2024-11-18,2024,Nov,18,U12,Money Sent,Food,11611.73,43456.3,UPI ID,Success,Netflix,Delhi
TXN01048,2023-07-20,2023,Jul,20,U21,Money Sent,Rent,16796.7,32756.91,Mobile No,Failed,Swiggy,Bangalore
TXN01049,2023-12-07,2023,Dec,7,U12,Money Sent,Groceries,14916.11,48845.35,UPI ID,Pending,Zomato,Kolkata
TXN01050,2023-09-02,2023,Sep,2,U38,Money Added,Food,5822.47,12851.29,UPI ID,Success,-,Mumbai
TXN01051,2024-10-19,2024,Oct,19,U184,Money Added,Entertainment,9443.58,11993.58,QR Code,Success,-,Kolkata
TXN01052,2024-03-19,2024,Mar,19,U43,Money Spent,Travel,16551.42,49328.91,Mobile No,Failed,IRCTC,Pune
TXN01053,2023-05-14,2023,May,14,U132,Money Added,Groceries,18625.12,37004.6,UPI ID,Failed,-,Mumbai
TXN01054,2024-10-12,2024,Oct,12,U27,Money Sent,Shopping,6607.71,46151.6,UPI ID,Success,Flipkart,Pune
TXN01055,2024-10-28,2024,Oct,28,U117,Money Added,Food,2498.0,42323.7,UPI ID,Pending,-,Mumbai
TXN01056,2023-08-09,2023,Aug,9,U34,Money Sent,Travel,3247.4,46948.16,Wallet,Success,Swiggy,Chennai
TXN01057,2024-10-01,2024,Oct,1,U151,Money Sent,Groceries,11829.83,8831.21,Mobile No,Pending,Netflix,Kolkata
TXN01058,2024-01-29,2024,Jan,29,U89,Money Sent,Cashback,17773.65,29419.72,Wallet,Pending,Zomato,Chennai
TXN01059,2024-08-18,2024,Aug,18,U66,Money Added,Investment,60.62,49404.26,Mobile No,Success,-,Hyderabad
TXN01060,2023-10-06,2023,Oct,6,U40,Money Sent,Groceries,17462.18,22655.25,QR Code,Pending,Electricity Board,Delhi
TXN01061,2023-06-26,2023,Jun,26,U9,Money Spent,Entertainment,17763.17,49375.97,Bank Transfer,Failed,Netflix,Bangalore
TXN01062,2024-12-15,2024,Dec,15,U28,Money Spent,Investment,15702.04,44846.4,Wallet,Failed,Amazon,Kolkata
TXN01063,2023-02-03,2023,Feb,3,U157,Money Spent,Bills,2753.94,29262.73,UPI ID,Failed,BigBasket,Bangalore
TXN01064,2024-03-16,2024,Mar,16,U91,Money Sent,Cashback,3022.86,19806.41,QR Code,Success,Zomato,Kolkata
TXN01065,2023-04-22,2023,Apr,22,U85,Money Sent,Entertainment,8044.88,3147.85,Bank Transfer,Failed,Swiggy,Kolkata
TXN01066,2023-11-22,2023,Nov,22,U32,Money Sent,Investment,5582.76,4535.38,Bank Transfer,Pending,Zomato,Mumbai
TXN01067,2024-09-11,2024,Sep,11,U57,Money Added,Groceries,16872.81,43033.62,Wallet,Success,-,Delhi
TXN01068,2023-02-28,2023,Feb,28,U177,Money Spent,Shopping,19876.37,36906.38,Mobile No,Pending,BigBasket,Pune
TXN01069,2024-02-24,2024,Feb,24,U56,Money Spent,Rent,18045.35,2581.24,UPI ID,Pending,Amazon,Chennai
TXN01070,2024-02-22,2024,Feb,22,U26,Money Spent,Food,17359.31,2488.06,Mobile No,Success,Zomato,Kolkata
TXN01071,2024-09-27,2024,Sep,27,U140,Money Sent,Entertainment,2641.79,18616.76,QR Code,Pending,Netflix,Bangalore
TXN01072,2024-07-03,2024,Jul,3,U175,Money Added,Investment,1869.92,48119.63,UPI ID,Success,-,Bangalore
TXN01073,2024-04-07,2024,Apr,7,U180,Money Spent,Cashback,18303.1,28236.97,QR Code,Success,Zomato,Mumbai
TXN01074,2023-11-11,2023,Nov,11,U178,Money Sent,Investment,17760.88,14050.7,Wallet,Success,Netflix,Chennai
TXN01075,2023-02-02,2023,Feb,2,U40,Money Added,Food,13801.82,17712.66,QR Code,Pending,-,Pune
TXN01076,2023-09-22,2023,Sep,22,U126,Money Spent,Bills,10897.88,45082.74,Mobile No,Failed,Netflix,Mumbai
